epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
232,1.5192,0.2368,0.2494,0.9212,1.5192,1.5192,0.0000,0.0000,0.0000,2.6
233,1.5369,0.2281,0.2256,0.9343,1.5369,1.5369,0.0000,0.0000,0.0000,2.5
234,1.5297,0.2353,0.2322,0.9277,1.5297,1.5297,0.0000,0.0000,0.0000,2.5
235,1.5394,0.2304,0.2262,0.9350,1.5394,1.5394,0.2412,0.2430,0.8997,4.2
236,1.5381,0.2303,0.2281,0.9365,1.5381,1.5381,0.0000,0.0000,0.0000,2.5
237,1.5268,0.2321,0.2382,0.9289,1.5268,1.5268,0.0000,0.0000,0.0000,2.5
238,1.5320,0.2362,0.2379,0.9270,1.5320,1.5320,0.0000,0.0000,0.0000,2.7
239,1.5284,0.2347,0.2424,0.9264,1.5284,1.5284,0.0000,0.0000,0.0000,2.6
240,1.5283,0.2343,0.2420,0.9265,1.5283,1.5283,0.2346,0.2185,0.8857,5.1
241,1.5295,0.2363,0.2371,0.9280,1.5295,1.5295,0.0000,0.0000,0.0000,3.1
242,1.5345,0.2285,0.2231,0.9339,1.5345,1.5345,0.0000,0.0000,0.0000,2.6
243,1.5172,0.2369,0.2446,0.9250,1.5172,1.5172,0.0000,0.0000,0.0000,2.6
244,1.5346,0.2292,0.2332,0.9306,1.5346,1.5346,0.0000,0.0000,0.0000,2.6
245,1.5314,0.2309,0.2414,0.9267,1.5314,1.5314,0.2370,0.2545,0.8886,4.2
246,1.5316,0.2323,0.2453,0.9316,1.5316,1.5316,0.0000,0.0000,0.0000,2.5
247,1.5394,0.2260,0.2273,0.9388,1.5394,1.5394,0.0000,0.0000,0.0000,2.5
248,1.5210,0.2387,0.2446,0.9208,1.5210,1.5210,0.0000,0.0000,0.0000,2.6
249,1.5356,0.2315,0.2344,0.9328,1.5356,1.5356,0.0000,0.0000,0.0000,2.6
250,1.5260,0.2372,0.2423,0.9275,1.5260,1.5260,0.2450,0.2565,0.8936,4.3
251,1.5359,0.2284,0.2304,0.9334,1.5359,1.5359,0.0000,0.0000,0.0000,2.6
252,1.5383,0.2393,0.2455,0.9343,1.5383,1.5383,0.0000,0.0000,0.0000,2.5
253,1.5318,0.2374,0.2446,0.9275,1.5318,1.5318,0.0000,0.0000,0.0000,2.5
254,1.5272,0.2310,0.2332,0.9282,1.5272,1.5272,0.0000,0.0000,0.0000,2.6
255,1.5377,0.2287,0.2260,0.9341,1.5377,1.5377,0.2379,0.2515,0.8865,4.2
256,1.5338,0.2332,0.2351,0.9292,1.5338,1.5338,0.0000,0.0000,0.0000,2.5
257,1.5277,0.2337,0.2381,0.9290,1.5277,1.5277,0.0000,0.0000,0.0000,2.5
258,1.5163,0.2337,0.2394,0.9160,1.5163,1.5163,0.0000,0.0000,0.0000,2.7
259,1.5317,0.2371,0.2457,0.9297,1.5317,1.5317,0.0000,0.0000,0.0000,2.6
260,1.5283,0.2424,0.2470,0.9288,1.5283,1.5283,0.2154,0.2220,0.9216,4.4
261,1.5265,0.2364,0.2410,0.9239,1.5265,1.5265,0.0000,0.0000,0.0000,2.6
262,1.5385,0.2243,0.2309,0.9382,1.5385,1.5385,0.0000,0.0000,0.0000,2.7
263,1.5320,0.2372,0.2496,0.9301,1.5320,1.5320,0.0000,0.0000,0.0000,2.8
264,1.5255,0.2344,0.2392,0.9286,1.5255,1.5255,0.0000,0.0000,0.0000,2.7
265,1.5277,0.2464,0.2498,0.9250,1.5277,1.5277,0.2304,0.2275,0.9305,4.3
266,1.5292,0.2300,0.2336,0.9300,1.5292,1.5292,0.0000,0.0000,0.0000,2.5
