epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
115,1.1110,0.4702,0.5438,0.5652,0.3834,0.2587,0.2112,0.2185,0.9724,3.0
116,1.0900,0.4790,0.5555,0.5511,0.3785,0.2483,0.0000,0.0000,0.0000,1.3
117,1.0544,0.4962,0.5768,0.5295,0.3710,0.2327,0.0000,0.0000,0.0000,1.3
118,1.0290,0.5052,0.5833,0.5140,0.3641,0.2215,0.0000,0.0000,0.0000,1.3
119,0.9947,0.5229,0.6117,0.4898,0.3542,0.2044,0.0000,0.0000,0.0000,1.2
120,0.9642,0.5333,0.6246,0.4723,0.3465,0.1905,0.2015,0.2015,0.9928,3.1
121,0.9335,0.5490,0.6483,0.4513,0.3384,0.1759,0.0000,0.0000,0.0000,1.3
122,0.9091,0.5564,0.6569,0.4376,0.3326,0.1659,0.0000,0.0000,0.0000,1.2
123,0.8838,0.5666,0.6676,0.4208,0.3248,0.1527,0.0000,0.0000,0.0000,1.2
124,0.8628,0.5764,0.6805,0.4081,0.3195,0.1432,0.0000,0.0000,0.0000,1.2
125,0.8392,0.5864,0.6947,0.3953,0.3163,0.1337,0.2105,0.2055,0.9809,3.0
126,1.7098,0.2185,0.2255,0.9739,0.5636,0.5512,0.0000,0.0000,0.0000,2.6
127,1.5671,0.2328,0.2397,0.9448,0.5486,0.5322,0.0000,0.0000,0.0000,1.3
128,1.5455,0.2465,0.2491,0.9234,0.5380,0.5181,0.0000,0.0000,0.0000,1.3
129,1.5329,0.2577,0.2687,0.9016,0.5300,0.5023,0.0000,0.0000,0.0000,1.3
130,1.5199,0.2727,0.2811,0.8748,0.5185,0.4831,0.2383,0.2510,0.9310,3.1
131,1.5015,0.2890,0.3093,0.8501,0.5097,0.4649,0.0000,0.0000,0.0000,1.3
132,1.4748,0.3113,0.3330,0.8178,0.4960,0.4403,0.0000,0.0000,0.0000,1.3
133,1.4385,0.3291,0.3573,0.7843,0.4824,0.4163,0.0000,0.0000,0.0000,1.3
134,1.3905,0.3551,0.3884,0.7459,0.4652,0.3891,0.0000,0.0000,0.0000,1.2
135,1.3316,0.3794,0.4254,0.7063,0.4469,0.3603,0.2214,0.2255,0.9418,3.0
136,1.2649,0.4107,0.4592,0.6626,0.4286,0.3299,0.0000,0.0000,0.0000,1.3
137,1.2182,0.4252,0.4816,0.6340,0.4156,0.3084,0.0000,0.0000,0.0000,1.3
138,1.1805,0.4435,0.5052,0.6111,0.4071,0.2930,0.0000,0.0000,0.0000,1.3
139,1.1362,0.4604,0.5286,0.5827,0.3930,0.2725,0.0000,0.0000,0.0000,1.3
140,1.1086,0.4737,0.5420,0.5639,0.3867,0.2609,0.2223,0.2345,0.9567,3.1
141,1.0758,0.4905,0.5636,0.5411,0.3770,0.2431,0.0000,0.0000,0.0000,1.3
142,1.0411,0.5029,0.5802,0.5203,0.3683,0.2277,0.0000,0.0000,0.0000,1.3
143,1.0131,0.5161,0.6003,0.5041,0.3616,0.2155,0.0000,0.0000,0.0000,1.2
144,0.9891,0.5206,0.6053,0.4886,0.3543,0.2037,0.0000,0.0000,0.0000,1.3
145,0.9613,0.5377,0.6261,0.4718,0.3467,0.1923,0.2123,0.2150,0.9780,3.1
146,0.9413,0.5460,0.6365,0.4587,0.3416,0.1827,0.0000,0.0000,0.0000,1.3
147,0.9132,0.5590,0.6544,0.4415,0.3343,0.1700,0.0000,0.0000,0.0000,1.3
148,0.8942,0.5663,0.6638,0.4284,0.3295,0.1611,0.0000,0.0000,0.0000,1.3
149,0.8694,0.5773,0.6786,0.4133,0.3240,0.1489,0.0000,0.0000,0.0000,1.4
150,0.8520,0.5850,0.6887,0.4026,0.3185,0.1422,0.2075,0.2020,0.9864,3.0
151,1.7431,0.2121,0.2170,0.9811,0.5637,0.5504,0.0000,0.0000,0.0000,2.6
152,1.5701,0.2375,0.2444,0.9392,0.5418,0.5265,0.0000,0.0000,0.0000,1.3
153,1.5438,0.2429,0.2469,0.9198,0.5325,0.5138,0.0000,0.0000,0.0000,1.2
154,1.5246,0.2616,0.2755,0.8927,0.5234,0.4946,0.0000,0.0000,0.0000,1.3
155,1.5014,0.2801,0.2994,0.8604,0.5065,0.4715,0.2148,0.2210,0.9649,3.1
156,1.4816,0.3005,0.3289,0.8304,0.4962,0.4492,0.0000,0.0000,0.0000,1.3
157,1.4414,0.3216,0.3545,0.7930,0.4813,0.4193,0.0000,0.0000,0.0000,1.3
158,1.4008,0.3450,0.3848,0.7572,0.4668,0.3942,0.0000,0.0000,0.0000,1.3
159,1.3398,0.3753,0.4241,0.7112,0.4468,0.3624,0.0000,0.0000,0.0000,1.3
160,1.2795,0.3956,0.4503,0.6773,0.4328,0.3377,0.2107,0.2160,0.9773,3.1
161,1.2226,0.4196,0.4734,0.6404,0.4152,0.3127,0.0000,0.0000,0.0000,1.3
162,1.1729,0.4414,0.5044,0.6097,0.4030,0.2904,0.0000,0.0000,0.0000,1.3
163,1.1369,0.4561,0.5234,0.5844,0.3903,0.2738,0.0000,0.0000,0.0000,1.3
164,1.1005,0.4726,0.5387,0.5643,0.3820,0.2605,0.0000,0.0000,0.0000,1.3
165,1.0768,0.4822,0.5517,0.5465,0.3735,0.2477,0.2073,0.1965,0.9851,3.0
166,1.0470,0.4947,0.5720,0.5279,0.3656,0.2342,0.0000,0.0000,0.0000,1.3
167,1.0167,0.5081,0.5851,0.5101,0.3589,0.2214,0.0000,0.0000,0.0000,1.3
168,1.0000,0.5136,0.5955,0.4986,0.3549,0.2121,0.0000,0.0000,0.0000,1.3
169,0.9823,0.5238,0.6096,0.4883,0.3500,0.2057,0.0000,0.0000,0.0000,1.3
170,0.9527,0.5337,0.6217,0.4708,0.3423,0.1928,0.1974,0.2125,0.9988,3.1
171,0.9328,0.5433,0.6314,0.4579,0.3363,0.1848,0.0000,0.0000,0.0000,1.3
172,0.9180,0.5504,0.6431,0.4479,0.3334,0.1765,0.0000,0.0000,0.0000,1.3
173,0.9001,0.5584,0.6538,0.4357,0.3280,0.1666,0.0000,0.0000,0.0000,1.3
174,0.8832,0.5653,0.6636,0.4251,0.3242,0.1587,0.0000,0.0000,0.0000,1.3
175,0.8612,0.5769,0.6802,0.4129,0.3187,0.1507,0.2119,0.2035,0.9750,3.1
176,1.7418,0.2085,0.2161,0.9804,0.5623,0.5553,0.0000,0.0000,0.0000,2.5
177,1.5755,0.2318,0.2361,0.9396,0.5433,0.5284,0.0000,0.0000,0.0000,1.3
178,1.5523,0.2446,0.2502,0.9194,0.5332,0.5159,0.0000,0.0000,0.0000,1.3
179,1.5320,0.2599,0.2758,0.8931,0.5233,0.4953,0.0000,0.0000,0.0000,1.3
180,1.5098,0.2803,0.2950,0.8598,0.5090,0.4705,0.2210,0.2260,0.9532,3.1
181,1.4850,0.3001,0.3241,0.8260,0.4950,0.4456,0.0000,0.0000,0.0000,1.3
182,1.4437,0.3275,0.3604,0.7830,0.4775,0.4153,0.0000,0.0000,0.0000,1.3
183,1.3906,0.3514,0.3910,0.7447,0.4615,0.3881,0.0000,0.0000,0.0000,1.3
184,1.3215,0.3821,0.4228,0.6974,0.4416,0.3549,0.0000,0.0000,0.0000,1.3
185,1.2580,0.4090,0.4614,0.6579,0.4232,0.3267,0.2154,0.2305,0.9546,3.0
186,1.2008,0.4302,0.4791,0.6239,0.4070,0.3037,0.0000,0.0000,0.0000,1.3
187,1.1594,0.4448,0.5033,0.6007,0.3981,0.2859,0.0000,0.0000,0.0000,1.3
188,1.1206,0.4628,0.5260,0.5757,0.3876,0.2694,0.0000,0.0000,0.0000,1.2
189,1.0897,0.4762,0.5459,0.5560,0.3792,0.2542,0.0000,0.0000,0.0000,1.2
190,1.0616,0.4876,0.5620,0.5387,0.3715,0.2418,0.2050,0.2040,0.9835,3.1
191,1.0363,0.4988,0.5764,0.5238,0.3645,0.2314,0.0000,0.0000,0.0000,1.3
192,1.0152,0.5063,0.5815,0.5112,0.3591,0.2238,0.0000,0.0000,0.0000,1.2
193,0.9944,0.5164,0.5949,0.4963,0.3531,0.2125,0.0000,0.0000,0.0000,1.3
194,0.9730,0.5275,0.6071,0.4836,0.3467,0.2037,0.0000,0.0000,0.0000,1.2
195,0.9561,0.5306,0.6131,0.4719,0.3418,0.1953,0.2136,0.2225,0.9727,3.0
196,0.9377,0.5453,0.6326,0.4610,0.3384,0.1879,0.0000,0.0000,0.0000,1.3
197,0.9203,0.5481,0.6363,0.4490,0.3320,0.1783,0.0000,0.0000,0.0000,1.3
198,0.8963,0.5578,0.6448,0.4367,0.3265,0.1711,0.0000,0.0000,0.0000,1.3
199,0.8901,0.5628,0.6515,0.4327,0.3256,0.1679,0.0000,0.0000,0.0000,1.3
200,0.8777,0.5674,0.6616,0.4249,0.3223,0.1616,0.2034,0.2085,0.9946,3.1
201,1.7411,0.2136,0.2198,0.9723,0.5590,0.5434,0.0000,0.0000,0.0000,2.6
202,1.5470,0.2428,0.2531,0.9271,0.5334,0.5165,0.0000,0.0000,0.0000,1.3
203,1.5254,0.2573,0.2686,0.9044,0.5266,0.4993,0.0000,0.0000,0.0000,1.3
204,1.5092,0.2679,0.2836,0.8803,0.5148,0.4834,0.0000,0.0000,0.0000,1.3
205,1.4858,0.2868,0.3055,0.8470,0.5006,0.4599,0.2403,0.2350,0.9311,3.0
206,1.4562,0.3087,0.3389,0.8136,0.4871,0.4331,0.0000,0.0000,0.0000,1.3
207,1.4183,0.3349,0.3733,0.7769,0.4723,0.4083,0.0000,0.0000,0.0000,1.3
208,1.3637,0.3533,0.3936,0.7346,0.4537,0.3771,0.0000,0.0000,0.0000,1.2
209,1.3109,0.3813,0.4296,0.6996,0.4395,0.3528,0.0000,0.0000,0.0000,1.3
210,1.2573,0.3994,0.4537,0.6655,0.4248,0.3290,0.2266,0.2370,0.9450,3.1
211,1.2114,0.4227,0.4822,0.6358,0.4114,0.3096,0.0000,0.0000,0.0000,1.3
212,1.1711,0.4310,0.4915,0.6117,0.3994,0.2915,0.0000,0.0000,0.0000,1.3
213,1.1379,0.4497,0.5158,0.5930,0.3921,0.2798,0.0000,0.0000,0.0000,1.3
214,1.1113,0.4611,0.5281,0.5726,0.3841,0.2643,0.0000,0.0000,0.0000,1.3
215,1.0816,0.4722,0.5462,0.5548,0.3771,0.2523,0.2021,0.1950,0.9797,3.1
216,1.0661,0.4794,0.5539,0.5474,0.3735,0.2469,0.0000,0.0000,0.0000,1.3
217,1.0435,0.4892,0.5649,0.5319,0.3660,0.2352,0.0000,0.0000,0.0000,1.2
218,1.0251,0.4953,0.5747,0.5222,0.3635,0.2275,0.0000,0.0000,0.0000,1.3
219,1.0073,0.5070,0.5883,0.5090,0.3576,0.2197,0.0000,0.0000,0.0000,1.3
220,0.9902,0.5136,0.5987,0.4990,0.3539,0.2126,0.2169,0.2250,0.9651,3.0
221,0.9708,0.5197,0.6049,0.4890,0.3493,0.2048,0.0000,0.0000,0.0000,1.3
222,0.9553,0.5286,0.6157,0.4759,0.3423,0.1961,0.0000,0.0000,0.0000,1.2
223,0.9427,0.5338,0.6208,0.4703,0.3422,0.1918,0.0000,0.0000,0.0000,1.2
224,0.9278,0.5410,0.6329,0.4598,0.3374,0.1844,0.0000,0.0000,0.0000,1.3
225,0.9144,0.5466,0.6356,0.4502,0.3330,0.1770,0.2142,0.2305,0.9794,3.1
226,1.7446,0.2188,0.2275,0.9739,0.5598,0.5473,0.0000,0.0000,0.0000,2.5
227,1.5515,0.2402,0.2459,0.9319,0.5343,0.5190,0.0000,0.0000,0.0000,1.3
228,1.5334,0.2515,0.2597,0.9089,0.5264,0.5043,0.0000,0.0000,0.0000,1.3
229,1.5184,0.2676,0.2825,0.8800,0.5167,0.4844,0.0000,0.0000,0.0000,1.3
230,1.4952,0.2852,0.3083,0.8513,0.5046,0.4637,0.2376,0.2535,0.9244,3.0
231,1.4613,0.3075,0.3379,0.8131,0.4878,0.4340,0.0000,0.0000,0.0000,1.3
232,1.4255,0.3310,0.3702,0.7769,0.4724,0.4091,0.0000,0.0000,0.0000,1.3
233,1.3789,0.3535,0.3958,0.7409,0.4569,0.3831,0.0000,0.0000,0.0000,1.3
234,1.3247,0.3728,0.4192,0.7046,0.4414,0.3565,0.0000,0.0000,0.0000,1.3
235,1.2739,0.3979,0.4555,0.6734,0.4286,0.3349,0.2134,0.2395,0.9522,3.1
236,1.2295,0.4133,0.4708,0.6463,0.4186,0.3156,0.0000,0.0000,0.0000,1.3
237,1.1858,0.4305,0.4977,0.6211,0.4063,0.2989,0.0000,0.0000,0.0000,1.3
238,1.1516,0.4449,0.5120,0.5983,0.3964,0.2820,0.0000,0.0000,0.0000,1.3
239,1.1213,0.4581,0.5300,0.5811,0.3900,0.2703,0.0000,0.0000,0.0000,1.3
240,1.0920,0.4657,0.5371,0.5627,0.3805,0.2553,0.1993,0.2070,0.9771,3.2
241,1.0793,0.4756,0.5540,0.5551,0.3801,0.2511,0.0000,0.0000,0.0000,1.3
242,1.0533,0.4872,0.5669,0.5391,0.3733,0.2395,0.0000,0.0000,0.0000,1.3
243,1.0313,0.4932,0.5705,0.5272,0.3669,0.2311,0.0000,0.0000,0.0000,1.3
244,1.0155,0.5013,0.5846,0.5148,0.3604,0.2229,0.0000,0.0000,0.0000,1.3
245,0.9976,0.5059,0.5886,0.5054,0.3581,0.2153,0.2241,0.2515,0.9563,3.1
246,0.9854,0.5147,0.6045,0.4988,0.3553,0.2101,0.0000,0.0000,0.0000,1.3
247,0.9726,0.5177,0.6059,0.4906,0.3515,0.2044,0.0000,0.0000,0.0000,1.2
248,0.9578,0.5277,0.6158,0.4798,0.3462,0.1982,0.0000,0.0000,0.0000,1.3
249,0.9416,0.5329,0.6244,0.4684,0.3417,0.1898,0.0000,0.0000,0.0000,1.3
250,0.9369,0.5348,0.6271,0.4648,0.3395,0.1862,0.2090,0.2220,0.9646,3.1
251,1.7632,0.2153,0.2207,0.9750,0.5603,0.5495,0.0000,0.0000,0.0000,2.6
252,1.5626,0.2358,0.2399,0.9383,0.5413,0.5257,0.0000,0.0000,0.0000,1.3
253,1.5389,0.2517,0.2604,0.9107,0.5296,0.5058,0.0000,0.0000,0.0000,1.3
254,1.5198,0.2659,0.2839,0.8825,0.5170,0.4857,0.0000,0.0000,0.0000,1.3
255,1.5049,0.2813,0.3053,0.8601,0.5073,0.4700,0.2343,0.2525,0.9156,3.0
256,1.4771,0.2996,0.3270,0.8282,0.4956,0.4473,0.0000,0.0000,0.0000,1.3
257,1.4465,0.3197,0.3582,0.7975,0.4838,0.4254,0.0000,0.0000,0.0000,1.3
258,1.4027,0.3416,0.3794,0.7632,0.4681,0.3993,0.0000,0.0000,0.0000,1.3
259,1.3601,0.3576,0.3935,0.7341,0.4554,0.3787,0.0000,0.0000,0.0000,1.3
260,1.3163,0.3792,0.4238,0.7043,0.4437,0.3574,0.2148,0.2240,0.9549,3.1
261,1.2755,0.3961,0.4447,0.6768,0.4320,0.3367,0.0000,0.0000,0.0000,1.3
262,1.2360,0.4100,0.4655,0.6553,0.4236,0.3217,0.0000,0.0000,0.0000,1.3
263,1.2007,0.4229,0.4783,0.6347,0.4145,0.3078,0.0000,0.0000,0.0000,1.3
264,1.1694,0.4357,0.4960,0.6138,0.4062,0.2922,0.0000,0.0000,0.0000,1.2
265,1.1399,0.4471,0.5121,0.5967,0.3990,0.2782,0.2106,0.2200,0.9734,3.0
266,1.1142,0.4611,0.5287,0.5786,0.3904,0.2670,0.0000,0.0000,0.0000,1.3
267,1.0886,0.4644,0.5344,0.5655,0.3854,0.2574,0.0000,0.0000,0.0000,1.3
268,1.0740,0.4757,0.5454,0.5571,0.3826,0.2503,0.0000,0.0000,0.0000,1.3
269,1.0549,0.4820,0.5510,0.5437,0.3765,0.2413,0.0000,0.0000,0.0000,1.3
270,1.0331,0.4934,0.5679,0.5319,0.3730,0.2333,0.2196,0.2390,0.9647,3.2
