epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
89,1.1701,0.4545,0.5178,0.5923,0.3930,0.2839,0.0000,0.0000,0.0000,1.3
90,1.1364,0.4658,0.5361,0.5715,0.3839,0.2695,0.2127,0.2210,0.9739,3.2
91,1.0976,0.4827,0.5547,0.5459,0.3720,0.2519,0.0000,0.0000,0.0000,1.3
92,1.0656,0.5006,0.5754,0.5250,0.3637,0.2369,0.0000,0.0000,0.0000,1.3
93,1.0297,0.5126,0.5971,0.5016,0.3531,0.2197,0.0000,0.0000,0.0000,1.3
94,1.0021,0.5252,0.6098,0.4831,0.3462,0.2068,0.0000,0.0000,0.0000,1.3
95,0.9695,0.5415,0.6307,0.4639,0.3378,0.1915,0.2011,0.2265,0.9828,3.2
96,0.9396,0.5525,0.6474,0.4457,0.3307,0.1780,0.0000,0.0000,0.0000,1.3
97,0.9143,0.5645,0.6607,0.4283,0.3238,0.1665,0.0000,0.0000,0.0000,1.3
98,0.8847,0.5744,0.6764,0.4094,0.3160,0.1506,0.0000,0.0000,0.0000,1.3
99,0.8522,0.5897,0.6947,0.3913,0.3088,0.1379,0.0000,0.0000,0.0000,1.3
100,0.8351,0.6000,0.7111,0.3800,0.3044,0.1300,0.2060,0.2130,0.9858,3.1
101,1.7120,0.2188,0.2241,0.9689,0.5546,0.5466,0.0000,0.0000,0.0000,2.6
102,1.5549,0.2375,0.2456,0.9337,0.5345,0.5237,0.0000,0.0000,0.0000,1.3
103,1.5413,0.2464,0.2546,0.9174,0.5273,0.5145,0.0000,0.0000,0.0000,1.3
104,1.5313,0.2552,0.2650,0.9004,0.5213,0.5012,0.0000,0.0000,0.0000,1.3
105,1.5142,0.2689,0.2858,0.8726,0.5098,0.4810,0.2295,0.2285,0.9330,3.2
106,1.4967,0.2923,0.3137,0.8411,0.4967,0.4586,0.0000,0.0000,0.0000,1.3
107,1.4665,0.3134,0.3364,0.8061,0.4838,0.4340,0.0000,0.0000,0.0000,1.3
108,1.4235,0.3386,0.3751,0.7641,0.4649,0.4045,0.0000,0.0000,0.0000,1.3
109,1.3661,0.3631,0.3957,0.7235,0.4467,0.3761,0.0000,0.0000,0.0000,1.3
110,1.2986,0.3972,0.4428,0.6756,0.4258,0.3411,0.2079,0.2015,0.9558,3.2
111,1.2338,0.4206,0.4755,0.6361,0.4084,0.3142,0.0000,0.0000,0.0000,1.3
112,1.1916,0.4392,0.4916,0.6094,0.3977,0.2959,0.0000,0.0000,0.0000,1.3
113,1.1509,0.4580,0.5207,0.5830,0.3856,0.2789,0.0000,0.0000,0.0000,1.3
114,1.1161,0.4738,0.5469,0.5596,0.3755,0.2597,0.0000,0.0000,0.0000,1.3
115,1.0808,0.4889,0.5571,0.5367,0.3645,0.2446,0.2001,0.2080,0.9881,3.1
116,1.0458,0.5011,0.5768,0.5152,0.3570,0.2294,0.0000,0.0000,0.0000,1.3
117,1.0126,0.5174,0.5987,0.4936,0.3481,0.2136,0.0000,0.0000,0.0000,1.3
118,0.9848,0.5318,0.6209,0.4765,0.3413,0.2005,0.0000,0.0000,0.0000,1.3
119,0.9564,0.5395,0.6264,0.4585,0.3336,0.1874,0.0000,0.0000,0.0000,1.3
120,0.9287,0.5546,0.6492,0.4411,0.3271,0.1749,0.2127,0.2120,0.9624,3.2
121,0.8952,0.5678,0.6699,0.4231,0.3202,0.1609,0.0000,0.0000,0.0000,1.3
122,0.8737,0.5761,0.6739,0.4078,0.3134,0.1505,0.0000,0.0000,0.0000,1.3
123,0.8508,0.5866,0.6915,0.3937,0.3087,0.1394,0.0000,0.0000,0.0000,1.4
124,0.8285,0.5981,0.7063,0.3794,0.3026,0.1289,0.0000,0.0000,0.0000,1.3
125,0.8028,0.6075,0.7166,0.3652,0.2965,0.1189,0.2141,0.2250,0.9616,3.1
126,1.7280,0.2122,0.2175,0.9745,0.5600,0.5505,0.0000,0.0000,0.0000,2.7
127,1.5754,0.2293,0.2379,0.9460,0.5443,0.5327,0.0000,0.0000,0.0000,1.3
128,1.5523,0.2398,0.2492,0.9280,0.5353,0.5208,0.0000,0.0000,0.0000,1.3
129,1.5371,0.2563,0.2657,0.9057,0.5279,0.5021,0.0000,0.0000,0.0000,1.3
130,1.5235,0.2661,0.2812,0.8840,0.5188,0.4855,0.2543,0.2655,0.8954,3.0
131,1.5008,0.2898,0.3133,0.8487,0.5021,0.4625,0.0000,0.0000,0.0000,1.3
132,1.4750,0.3055,0.3333,0.8193,0.4912,0.4401,0.0000,0.0000,0.0000,1.3
133,1.4405,0.3271,0.3529,0.7830,0.4756,0.4161,0.0000,0.0000,0.0000,1.3
134,1.3821,0.3578,0.3938,0.7341,0.4548,0.3803,0.0000,0.0000,0.0000,1.3
135,1.3239,0.3819,0.4218,0.6936,0.4351,0.3536,0.2264,0.2500,0.9242,3.1
136,1.2647,0.4086,0.4594,0.6560,0.4201,0.3268,0.0000,0.0000,0.0000,1.3
137,1.2099,0.4337,0.4910,0.6215,0.4036,0.3038,0.0000,0.0000,0.0000,1.3
138,1.1628,0.4521,0.5077,0.5915,0.3894,0.2845,0.0000,0.0000,0.0000,1.3
139,1.1292,0.4649,0.5248,0.5675,0.3781,0.2664,0.0000,0.0000,0.0000,1.3
140,1.0872,0.4850,0.5551,0.5438,0.3704,0.2487,0.2138,0.2315,0.9753,3.2
141,1.0644,0.4953,0.5650,0.5278,0.3622,0.2381,0.0000,0.0000,0.0000,1.3
142,1.0273,0.5120,0.5837,0.5032,0.3506,0.2228,0.0000,0.0000,0.0000,1.3
143,1.0073,0.5189,0.5935,0.4903,0.3453,0.2116,0.0000,0.0000,0.0000,1.3
144,0.9730,0.5341,0.6151,0.4680,0.3352,0.1962,0.0000,0.0000,0.0000,1.3
145,0.9529,0.5437,0.6277,0.4570,0.3310,0.1905,0.2147,0.2300,0.9526,3.2
146,0.9275,0.5562,0.6419,0.4399,0.3241,0.1760,0.0000,0.0000,0.0000,1.3
147,0.9018,0.5626,0.6533,0.4240,0.3166,0.1647,0.0000,0.0000,0.0000,1.3
148,0.8804,0.5739,0.6686,0.4124,0.3135,0.1565,0.0000,0.0000,0.0000,1.3
149,0.8622,0.5841,0.6778,0.4007,0.3077,0.1489,0.0000,0.0000,0.0000,1.3
150,0.8469,0.5891,0.6907,0.3891,0.3020,0.1396,0.2157,0.2330,0.9727,3.1
151,1.7324,0.2092,0.2135,0.9764,0.5664,0.5573,0.0000,0.0000,0.0000,2.6
152,1.5717,0.2303,0.2420,0.9460,0.5498,0.5390,0.0000,0.0000,0.0000,1.3
153,1.5480,0.2423,0.2524,0.9194,0.5369,0.5189,0.0000,0.0000,0.0000,1.3
154,1.5312,0.2622,0.2784,0.8889,0.5240,0.4984,0.0000,0.0000,0.0000,1.3
155,1.5047,0.2877,0.3116,0.8502,0.5078,0.4688,0.2235,0.2360,0.9165,3.2
