epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
101,1.5263,0.2362,0.2460,0.9281,1.5263,1.5263,0.0000,0.0000,0.0000,1.5
102,1.5380,0.2347,0.2479,0.9326,1.5380,1.5380,0.0000,0.0000,0.0000,1.5
103,1.5398,0.2253,0.2284,0.9367,1.5398,1.5398,0.0000,0.0000,0.0000,1.5
104,1.5343,0.2409,0.2483,0.9306,1.5343,1.5343,0.0000,0.0000,0.0000,1.5
105,1.5354,0.2334,0.2374,0.9342,1.5354,1.5354,0.2488,0.2470,0.9113,2.3
106,1.5349,0.2321,0.2336,0.9375,1.5349,1.5349,0.0000,0.0000,0.0000,1.5
107,1.5373,0.2355,0.2382,0.9344,1.5373,1.5373,0.0000,0.0000,0.0000,1.5
108,1.5564,0.2258,0.2313,0.9492,1.5564,1.5564,0.0000,0.0000,0.0000,1.5
109,1.5209,0.2361,0.2385,0.9296,1.5209,1.5209,0.0000,0.0000,0.0000,1.5
110,1.5346,0.2308,0.2350,0.9361,1.5346,1.5346,0.2057,0.2010,0.9276,2.4
111,1.5233,0.2293,0.2310,0.9267,1.5233,1.5233,0.0000,0.0000,0.0000,1.5
112,1.5459,0.2370,0.2396,0.9422,1.5459,1.5459,0.0000,0.0000,0.0000,1.5
113,1.5371,0.2268,0.2267,0.9349,1.5371,1.5371,0.0000,0.0000,0.0000,1.6
114,1.5446,0.2298,0.2337,0.9445,1.5446,1.5446,0.0000,0.0000,0.0000,1.6
115,1.5343,0.2389,0.2391,0.9311,1.5343,1.5343,0.2351,0.2400,0.9430,2.4
116,1.5500,0.2285,0.2284,0.9494,1.5500,1.5500,0.0000,0.0000,0.0000,1.5
117,1.5511,0.2301,0.2273,0.9414,1.5511,1.5511,0.0000,0.0000,0.0000,1.4
118,1.5374,0.2248,0.2244,0.9410,1.5374,1.5374,0.0000,0.0000,0.0000,1.5
119,1.5522,0.2284,0.2358,0.9500,1.5522,1.5522,0.0000,0.0000,0.0000,1.5
120,1.5343,0.2254,0.2242,0.9325,1.5343,1.5343,0.2324,0.2270,0.9088,2.3
121,1.5344,0.2320,0.2320,0.9340,1.5344,1.5344,0.0000,0.0000,0.0000,1.5
122,1.5413,0.2345,0.2379,0.9401,1.5413,1.5413,0.0000,0.0000,0.0000,1.6
123,1.5276,0.2370,0.2416,0.9324,1.5276,1.5276,0.0000,0.0000,0.0000,1.5
124,1.5578,0.2276,0.2311,0.9488,1.5578,1.5578,0.0000,0.0000,0.0000,1.5
125,1.5242,0.2272,0.2282,0.9271,1.5242,1.5242,0.2288,0.2130,0.9307,2.2
126,1.5325,0.2352,0.2427,0.9334,1.5325,1.5325,0.0000,0.0000,0.0000,1.4
127,1.5343,0.2293,0.2314,0.9363,1.5343,1.5343,0.0000,0.0000,0.0000,1.5
128,1.5437,0.2263,0.2296,0.9458,1.5437,1.5437,0.0000,0.0000,0.0000,1.6
129,1.5218,0.2337,0.2354,0.9274,1.5218,1.5218,0.0000,0.0000,0.0000,1.5
130,1.5502,0.2195,0.2262,0.9451,1.5502,1.5502,0.2353,0.2380,0.7995,2.5
131,1.5470,0.2283,0.2379,0.9400,1.5470,1.5470,0.0000,0.0000,0.0000,1.6
132,1.5237,0.2327,0.2364,0.9243,1.5237,1.5237,0.0000,0.0000,0.0000,1.6
133,1.5471,0.2263,0.2288,0.9445,1.5471,1.5471,0.0000,0.0000,0.0000,1.6
134,1.5198,0.2348,0.2330,0.9280,1.5198,1.5198,0.0000,0.0000,0.0000,1.5
135,1.5393,0.2263,0.2238,0.9429,1.5393,1.5393,0.2290,0.2330,0.9211,2.4
136,1.5392,0.2352,0.2334,0.9383,1.5392,1.5392,0.0000,0.0000,0.0000,1.6
137,1.5306,0.2273,0.2254,0.9370,1.5306,1.5306,0.0000,0.0000,0.0000,1.6
138,1.5290,0.2326,0.2328,0.9299,1.5290,1.5290,0.0000,0.0000,0.0000,1.5
139,1.5454,0.2302,0.2373,0.9459,1.5454,1.5454,0.0000,0.0000,0.0000,1.6
140,1.5315,0.2367,0.2402,0.9288,1.5315,1.5315,0.2109,0.2080,0.9573,2.3
141,1.5277,0.2416,0.2456,0.9267,1.5277,1.5277,0.0000,0.0000,0.0000,1.5
142,1.5182,0.2361,0.2352,0.9243,1.5182,1.5182,0.0000,0.0000,0.0000,1.4
143,1.5381,0.2472,0.2395,0.9350,1.5381,1.5381,0.0000,0.0000,0.0000,1.5
144,1.5320,0.2335,0.2362,0.9309,1.5320,1.5320,0.0000,0.0000,0.0000,1.5
145,1.5515,0.2249,0.2298,0.9437,1.5515,1.5515,0.2408,0.2370,0.8890,2.3
146,1.5465,0.2227,0.2235,0.9437,1.5465,1.5465,0.0000,0.0000,0.0000,1.5
147,1.5385,0.2331,0.2360,0.9316,1.5385,1.5385,0.0000,0.0000,0.0000,1.5
148,1.5315,0.2348,0.2380,0.9328,1.5315,1.5315,0.0000,0.0000,0.0000,1.5
149,1.5304,0.2312,0.2326,0.9297,1.5304,1.5304,0.0000,0.0000,0.0000,1.5
150,1.5117,0.2436,0.2483,0.9197,1.5117,1.5117,0.2521,0.2610,0.8883,2.3
