epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
119,0.6294,0.6855,0.7801,0.3822,0.2680,0.1254,0.0000,0.0000,0.0000,0.9
120,0.6307,0.6867,0.7813,0.3775,0.2641,0.1235,0.6752,0.7720,0.4017,2.8
121,0.6311,0.6871,0.7890,0.3822,0.2689,0.1250,0.0000,0.0000,0.0000,0.9
122,0.6275,0.6896,0.7846,0.3783,0.2656,0.1237,0.0000,0.0000,0.0000,0.9
123,0.6245,0.6894,0.7817,0.3758,0.2623,0.1246,0.0000,0.0000,0.0000,0.9
124,0.6270,0.6880,0.7799,0.3759,0.2632,0.1228,0.0000,0.0000,0.0000,0.9
125,0.6280,0.6879,0.7813,0.3766,0.2632,0.1240,0.6808,0.7595,0.3913,2.7
126,0.6436,0.6795,0.7731,0.3858,0.2648,0.1318,0.0000,0.0000,0.0000,2.5
127,0.6378,0.6801,0.7707,0.3840,0.2646,0.1312,0.0000,0.0000,0.0000,1.0
128,0.6375,0.6810,0.7757,0.3836,0.2647,0.1292,0.0000,0.0000,0.0000,0.9
129,0.6298,0.6834,0.7780,0.3798,0.2643,0.1271,0.0000,0.0000,0.0000,0.9
130,0.6320,0.6854,0.7793,0.3782,0.2640,0.1259,0.6560,0.7430,0.4126,2.7
131,0.6342,0.6817,0.7747,0.3821,0.2650,0.1271,0.0000,0.0000,0.0000,0.9
132,0.6304,0.6839,0.7774,0.3798,0.2648,0.1265,0.0000,0.0000,0.0000,0.9
133,0.6304,0.6838,0.7783,0.3790,0.2646,0.1264,0.0000,0.0000,0.0000,0.9
134,0.6258,0.6864,0.7791,0.3763,0.2620,0.1257,0.0000,0.0000,0.0000,0.9
135,0.6251,0.6883,0.7796,0.3729,0.2603,0.1234,0.6808,0.7790,0.3955,2.7
136,0.6268,0.6870,0.7817,0.3752,0.2623,0.1249,0.0000,0.0000,0.0000,0.9
137,0.6217,0.6856,0.7819,0.3740,0.2616,0.1232,0.0000,0.0000,0.0000,0.9
138,0.6189,0.6894,0.7864,0.3697,0.2594,0.1217,0.0000,0.0000,0.0000,0.9
139,0.6179,0.6921,0.7870,0.3658,0.2567,0.1200,0.0000,0.0000,0.0000,0.9
140,0.6192,0.6923,0.7839,0.3653,0.2557,0.1206,0.6893,0.7810,0.3911,2.7
141,0.6192,0.6912,0.7844,0.3665,0.2564,0.1212,0.0000,0.0000,0.0000,0.9
142,0.6195,0.6896,0.7798,0.3690,0.2580,0.1219,0.0000,0.0000,0.0000,0.9
143,0.6176,0.6910,0.7845,0.3662,0.2555,0.1208,0.0000,0.0000,0.0000,0.9
144,0.6188,0.6922,0.7888,0.3625,0.2536,0.1197,0.0000,0.0000,0.0000,1.0
145,0.6187,0.6893,0.7879,0.3701,0.2601,0.1216,0.6751,0.7675,0.3943,2.7
146,0.6156,0.6919,0.7867,0.3667,0.2579,0.1201,0.0000,0.0000,0.0000,0.9
147,0.6103,0.6926,0.7900,0.3645,0.2574,0.1182,0.0000,0.0000,0.0000,0.9
148,0.6145,0.6919,0.7875,0.3654,0.2583,0.1188,0.0000,0.0000,0.0000,0.9
149,0.6205,0.6895,0.7844,0.3699,0.2584,0.1221,0.0000,0.0000,0.0000,0.9
150,0.6125,0.6948,0.7906,0.3628,0.2567,0.1171,0.6878,0.7940,0.3850,2.7
151,0.6437,0.6798,0.7670,0.3847,0.2625,0.1320,0.0000,0.0000,0.0000,2.4
152,0.6418,0.6818,0.7710,0.3856,0.2640,0.1318,0.0000,0.0000,0.0000,0.9
153,0.6441,0.6808,0.7717,0.3857,0.2647,0.1302,0.0000,0.0000,0.0000,0.9
