epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
200,0.5957,0.7076,0.7962,0.3370,0.2364,0.1102,0.7043,0.7745,0.3501,3.0
201,0.6217,0.6980,0.7774,0.3570,0.2442,0.1245,0.0000,0.0000,0.0000,2.6
202,0.6218,0.6993,0.7839,0.3548,0.2418,0.1234,0.0000,0.0000,0.0000,1.0
203,0.6191,0.7002,0.7843,0.3543,0.2430,0.1228,0.0000,0.0000,0.0000,0.9
204,0.6138,0.7032,0.7857,0.3498,0.2406,0.1201,0.0000,0.0000,0.0000,1.0
205,0.6191,0.6998,0.7863,0.3558,0.2441,0.1229,0.7173,0.7935,0.3165,3.2
206,0.6105,0.7060,0.7879,0.3475,0.2388,0.1198,0.0000,0.0000,0.0000,1.0
207,0.6087,0.7027,0.7894,0.3493,0.2407,0.1198,0.0000,0.0000,0.0000,1.0
208,0.6103,0.7045,0.7912,0.3508,0.2417,0.1194,0.0000,0.0000,0.0000,0.9
209,0.6082,0.7064,0.7907,0.3429,0.2366,0.1169,0.0000,0.0000,0.0000,0.9
210,0.6098,0.7040,0.7901,0.3476,0.2397,0.1182,0.6945,0.7810,0.3693,2.9
211,0.6084,0.7061,0.7959,0.3462,0.2396,0.1175,0.0000,0.0000,0.0000,1.0
212,0.6075,0.7068,0.7978,0.3459,0.2396,0.1174,0.0000,0.0000,0.0000,0.9
213,0.6058,0.7081,0.7931,0.3443,0.2387,0.1170,0.0000,0.0000,0.0000,0.9
214,0.6077,0.7066,0.7917,0.3457,0.2388,0.1176,0.0000,0.0000,0.0000,0.9
215,0.6042,0.7078,0.7898,0.3444,0.2391,0.1162,0.7275,0.7910,0.3213,2.8
216,0.6080,0.7054,0.7898,0.3469,0.2407,0.1169,0.0000,0.0000,0.0000,1.0
217,0.6063,0.7056,0.7913,0.3459,0.2389,0.1172,0.0000,0.0000,0.0000,1.0
218,0.6065,0.7057,0.7903,0.3460,0.2397,0.1173,0.0000,0.0000,0.0000,1.0
