epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
177,0.6257,0.6950,0.7848,0.3624,0.2460,0.1277,0.0000,0.0000,0.0000,1.0
178,0.6202,0.6987,0.7906,0.3561,0.2434,0.1241,0.0000,0.0000,0.0000,1.0
179,0.6179,0.6977,0.7901,0.3567,0.2448,0.1235,0.0000,0.0000,0.0000,1.0
180,0.6191,0.6959,0.7846,0.3589,0.2454,0.1249,0.6881,0.7785,0.3624,3.0
181,0.6175,0.6989,0.7862,0.3552,0.2432,0.1232,0.0000,0.0000,0.0000,1.0
182,0.6177,0.6979,0.7868,0.3549,0.2413,0.1237,0.0000,0.0000,0.0000,1.1
183,0.6169,0.6959,0.7882,0.3583,0.2446,0.1250,0.0000,0.0000,0.0000,1.1
184,0.6147,0.7003,0.7896,0.3543,0.2430,0.1227,0.0000,0.0000,0.0000,1.0
185,0.6129,0.7021,0.7863,0.3504,0.2409,0.1204,0.6967,0.7685,0.3484,2.9
186,0.6103,0.7031,0.7915,0.3462,0.2378,0.1195,0.0000,0.0000,0.0000,1.0
187,0.6072,0.7032,0.7935,0.3494,0.2414,0.1194,0.0000,0.0000,0.0000,1.0
188,0.6082,0.7036,0.7927,0.3476,0.2392,0.1196,0.0000,0.0000,0.0000,1.0
189,0.6058,0.7051,0.7940,0.3448,0.2379,0.1177,0.0000,0.0000,0.0000,1.0
190,0.6112,0.7014,0.7889,0.3502,0.2405,0.1201,0.6928,0.7735,0.3477,2.9
191,0.6067,0.7050,0.7932,0.3475,0.2403,0.1184,0.0000,0.0000,0.0000,1.0
192,0.6069,0.7043,0.7948,0.3473,0.2393,0.1190,0.0000,0.0000,0.0000,1.0
193,0.6072,0.7039,0.7932,0.3460,0.2383,0.1191,0.0000,0.0000,0.0000,1.0
194,0.6043,0.7054,0.7933,0.3436,0.2371,0.1170,0.0000,0.0000,0.0000,1.0
195,0.6051,0.7048,0.7934,0.3468,0.2399,0.1180,0.7236,0.8035,0.3191,3.1
196,0.6034,0.7051,0.7925,0.3443,0.2386,0.1162,0.0000,0.0000,0.0000,1.0
197,0.6076,0.7067,0.7927,0.3468,0.2391,0.1182,0.0000,0.0000,0.0000,1.0
198,0.6058,0.7028,0.7901,0.3475,0.2402,0.1184,0.0000,0.0000,0.0000,1.0
199,0.6025,0.7056,0.7951,0.3462,0.2401,0.1162,0.0000,0.0000,0.0000,1.0
200,0.6016,0.7059,0.7956,0.3426,0.2391,0.1142,0.6723,0.7680,0.3825,3.0
201,0.6198,0.7013,0.7863,0.3549,0.2408,0.1244,0.0000,0.0000,0.0000,2.7
202,0.6171,0.7001,0.7807,0.3520,0.2391,0.1227,0.0000,0.0000,0.0000,1.0
203,0.6224,0.6967,0.7791,0.3575,0.2428,0.1247,0.0000,0.0000,0.0000,1.0
204,0.6142,0.7033,0.7869,0.3489,0.2377,0.1214,0.0000,0.0000,0.0000,1.0
205,0.6159,0.7020,0.7861,0.3497,0.2382,0.1211,0.6943,0.7620,0.3646,3.0
206,0.6148,0.7041,0.7840,0.3469,0.2361,0.1214,0.0000,0.0000,0.0000,0.9
207,0.6141,0.7022,0.7807,0.3503,0.2384,0.1218,0.0000,0.0000,0.0000,1.0
208,0.6099,0.7020,0.7887,0.3496,0.2403,0.1189,0.0000,0.0000,0.0000,1.0
209,0.6088,0.7040,0.7851,0.3446,0.2365,0.1178,0.0000,0.0000,0.0000,1.0
210,0.6133,0.7039,0.7887,0.3490,0.2388,0.1203,0.6923,0.7730,0.3617,2.9
211,0.6074,0.7061,0.7909,0.3438,0.2367,0.1170,0.0000,0.0000,0.0000,1.0
212,0.6095,0.7046,0.7876,0.3449,0.2365,0.1176,0.0000,0.0000,0.0000,1.0
213,0.6085,0.7057,0.7881,0.3452,0.2365,0.1184,0.0000,0.0000,0.0000,1.0
214,0.6095,0.7026,0.7794,0.3460,0.2363,0.1187,0.0000,0.0000,0.0000,1.0
215,0.6069,0.7052,0.7914,0.3442,0.2377,0.1161,0.7157,0.8025,0.3415,2.9
216,0.6074,0.7060,0.7877,0.3456,0.2380,0.1178,0.0000,0.0000,0.0000,1.0
217,0.6026,0.7077,0.7875,0.3409,0.2359,0.1151,0.0000,0.0000,0.0000,1.0
218,0.6075,0.7053,0.7903,0.3452,0.2368,0.1172,0.0000,0.0000,0.0000,0.9
219,0.6012,0.7084,0.7960,0.3425,0.2382,0.1143,0.0000,0.0000,0.0000,1.0
220,0.6020,0.7092,0.7925,0.3402,0.2349,0.1144,0.7088,0.8055,0.3434,2.9
221,0.6005,0.7077,0.7890,0.3411,0.2365,0.1146,0.0000,0.0000,0.0000,1.0
222,0.6014,0.7077,0.7893,0.3421,0.2364,0.1159,0.0000,0.0000,0.0000,1.0
223,0.6028,0.7084,0.7907,0.3404,0.2353,0.1145,0.0000,0.0000,0.0000,1.0
224,0.6016,0.7084,0.7905,0.3413,0.2363,0.1149,0.0000,0.0000,0.0000,1.2
225,0.6012,0.7073,0.7962,0.3432,0.2377,0.1150,0.6949,0.7765,0.3486,2.9
226,0.6304,0.6894,0.7673,0.3683,0.2487,0.1303,0.0000,0.0000,0.0000,2.6
227,0.6224,0.6960,0.7786,0.3606,0.2446,0.1262,0.0000,0.0000,0.0000,1.0
228,0.6171,0.6975,0.7811,0.3565,0.2440,0.1226,0.0000,0.0000,0.0000,0.9
229,0.6198,0.6984,0.7782,0.3553,0.2425,0.1230,0.0000,0.0000,0.0000,1.0
230,0.6170,0.6982,0.7839,0.3579,0.2446,0.1237,0.7112,0.7915,0.3437,2.9
231,0.6164,0.6992,0.7867,0.3547,0.2439,0.1218,0.0000,0.0000,0.0000,1.0
232,0.6207,0.6926,0.7794,0.3604,0.2446,0.1255,0.0000,0.0000,0.0000,1.0
233,0.6141,0.6991,0.7852,0.3558,0.2439,0.1224,0.0000,0.0000,0.0000,1.0
234,0.6156,0.6980,0.7822,0.3552,0.2422,0.1231,0.0000,0.0000,0.0000,1.0
235,0.6147,0.6988,0.7863,0.3548,0.2419,0.1226,0.7054,0.7940,0.3568,2.9
236,0.6152,0.7004,0.7860,0.3550,0.2432,0.1221,0.0000,0.0000,0.0000,1.0
237,0.6119,0.7010,0.7848,0.3520,0.2409,0.1213,0.0000,0.0000,0.0000,1.0
238,0.6118,0.7017,0.7880,0.3517,0.2418,0.1198,0.0000,0.0000,0.0000,1.0
239,0.6145,0.6991,0.7813,0.3532,0.2408,0.1221,0.0000,0.0000,0.0000,1.0
240,0.6062,0.7017,0.7872,0.3479,0.2398,0.1175,0.7473,0.8340,0.2901,2.8
241,0.6119,0.7027,0.7865,0.3535,0.2415,0.1223,0.0000,0.0000,0.0000,1.0
242,0.6140,0.6975,0.7803,0.3538,0.2421,0.1213,0.0000,0.0000,0.0000,1.0
243,0.6099,0.7029,0.7907,0.3510,0.2414,0.1195,0.0000,0.0000,0.0000,1.0
244,0.6109,0.7011,0.7855,0.3517,0.2420,0.1198,0.0000,0.0000,0.0000,1.0
245,0.6141,0.6974,0.7844,0.3562,0.2434,0.1227,0.7109,0.7935,0.3499,3.1
246,0.6096,0.7022,0.7905,0.3515,0.2419,0.1199,0.0000,0.0000,0.0000,1.0
247,0.6070,0.7028,0.7853,0.3475,0.2385,0.1185,0.0000,0.0000,0.0000,1.0
248,0.6091,0.6996,0.7869,0.3524,0.2421,0.1201,0.0000,0.0000,0.0000,1.0
249,0.6081,0.7037,0.7899,0.3484,0.2398,0.1180,0.0000,0.0000,0.0000,1.0
250,0.6029,0.7029,0.7918,0.3479,0.2405,0.1170,0.7003,0.7820,0.3591,2.9
251,0.6027,0.7113,0.7930,0.3417,0.2354,0.1183,0.0000,0.0000,0.0000,2.5
252,0.6081,0.7074,0.7887,0.3477,0.2378,0.1213,0.0000,0.0000,0.0000,0.9
